transaction_id,amount,hour,account_age_days,transactions_last_hour,failed_transactions,distance_from_home,is_fraud
16644,1883.44,5,2548,1,0,20.69,0
16645,1914.24,15,951,0,0,18.88,0
16646,231.89,11,1658,4,2,25.92,0
16647,399.15,2,1371,2,1,23.44,1
16648,1881.38,22,728,3,2,11.11,0
16649,2443.82,12,1656,3,0,13.52,0
16650,4128.28,11,1362,4,2,0.01,0
16651,2023.44,18,272,4,0,13.28,0
16652,1013.65,8,1999,2,1,4.56,0
16653,2704.57,12,646,4,1,7.93,0
16654,389.53,11,1009,1,0,6.36,0
16655,530.12,20,2093,2,1,16.44,0
16656,4897.56,1,2538,4,1,0.18,0
16657,1733.25,13,1706,1,0,7.03,0
16658,3670.23,9,432,1,0,61.54,0
16659,3982.45,8,1937,0,2,29.21,0
16660,415.28,11,898,2,0,1.49,0
16661,1210.48,7,1657,1,1,65.97,0
16662,5115.11,18,2859,0,0,20.01,0
16663,10025.02,11,653,0,0,50.01,0
16664,1605.0,9,1809,0,0,19.18,0
16665,6.09,8,1614,2,0,12.05,1
16666,259.78,13,2948,1,0,37.85,0
16667,679.31,10,2732,0,1,18.05,0
16668,1352.06,7,1385,2,0,42.01,0
16669,964.86,6,2299,3,0,9.16,0
16670,1574.27,18,2863,1,0,63.98,0
16671,1747.21,22,2867,4,1,7.86,0
16672,8073.15,13,522,2,0,38.27,0
16673,7156.76,20,2362,3,0,3.47,0
16674,10614.32,17,1389,1,0,8.71,0
16675,667.92,23,1024,4,0,35.01,0
16676,1185.09,4,1187,5,0,14.38,0
16677,1940.14,6,2897,3,1,40.18,0
16678,2103.09,12,2023,4,0,46.7,0
16679,1787.21,18,618,3,0,6.35,0
16680,1567.39,9,423,3,1,17.21,0
16681,364.15,10,1945,2,0,37.23,0
16682,6084.52,2,642,3,0,4.57,0
16683,5532.59,20,1875,0,1,6.29,0
16684,2526.21,20,2859,3,1,10.59,0
16685,3065.26,13,805,1,0,25.6,0
16686,1437.37,23,2562,3,0,27.11,0
16687,3898.4,17,920,0,1,12.51,0
16688,716.37,10,1112,2,1,14.6,0
16689,2200.22,6,2701,1,0,15.65,0
16690,8772.65,9,1683,1,1,17.18,0
16691,989.66,17,1346,1,1,19.79,0
16692,1869.32,16,1758,1,1,6.9,0
16693,1342.77,7,2740,1,1,16.72,0
16694,10763.15,18,108,2,1,2.85,0
16695,5005.02,13,415,0,0,5.58,0
16696,1096.96,12,2994,3,0,25.61,0
16697,2574.37,17,603,0,0,0.37,0
16698,2085.96,9,2317,3,0,20.21,0
16699,2995.15,15,2418,3,0,22.63,0
16700,1327.01,20,969,5,0,20.56,0
16701,15243.8,19,2493,4,0,12.86,0
16702,3744.71,17,2693,1,0,9.95,0
16703,259.82,2,1701,2,0,29.16,1
16704,7114.92,3,1452,2,0,59.92,0
16705,2627.93,7,2760,1,0,34.89,0
16706,7277.47,16,342,1,0,10.51,0
16707,10493.82,3,1613,1,1,24.19,0
16708,751.91,16,2687,0,1,0.87,0
16709,2903.34,6,2846,2,1,6.18,0
16710,1931.02,14,363,1,0,8.43,0
16711,13112.88,0,1003,4,2,3.75,0
16712,1798.62,0,2037,3,0,19.7,0
16713,535.6,6,1942,3,0,7.24,0
16714,793.06,4,1555,2,0,15.5,0
16715,3660.87,1,1932,2,1,43.14,1
16716,7467.89,22,681,5,0,17.32,1
16717,1736.12,0,391,0,0,41.06,0
16718,457.89,8,2197,2,0,47.59,0
16719,3896.87,19,1736,3,3,44.01,1
16720,441.63,15,2269,1,0,0.62,0
16721,3694.06,22,79,0,0,10.59,0
16722,4327.6,17,574,3,0,7.76,0
16723,529.82,12,2998,1,1,20.63,0
16724,10807.11,8,2351,1,0,39.68,0
16725,2468.62,6,483,3,0,17.48,0
16726,3295.28,4,502,2,0,8.03,1
16727,9983.91,9,1632,2,0,23.68,0
16728,1740.06,6,2426,3,2,8.21,0
16729,2589.51,9,1811,0,1,32.86,0
16730,3116.89,12,754,0,0,2.27,0
16731,1428.48,10,2632,1,1,52.25,0
16732,209.48,8,591,2,0,31.92,0
16733,292.28,23,2369,3,0,40.66,0
16734,354.09,20,674,3,1,34.48,0
16735,3837.55,12,2878,0,0,16.53,0
16736,459.88,9,1411,2,1,34.58,1
16737,2369.68,12,841,3,0,3.78,0
16738,374.24,6,2449,2,0,46.24,0
16739,725.89,3,1885,2,1,39.15,0
16740,5525.88,4,2397,3,1,8.0,0
16741,22.91,18,2583,2,0,26.54,0
16742,3992.35,9,47,0,0,18.25,0
16743,4194.64,6,1620,2,0,5.18,0
16744,170.64,18,1075,1,0,6.93,0
16745,4075.82,16,2724,1,0,30.49,0
16746,2139.69,2,2736,0,1,14.08,1
16747,2016.24,3,744,4,0,14.52,0
16748,772.79,20,1695,2,0,11.29,1
16749,5418.06,22,1570,0,1,20.8,1
16750,759.26,22,1197,2,0,3.25,0
16751,639.09,18,1885,4,1,42.25,0
16752,1700.97,2,2542,1,1,43.06,0
16753,289.58,13,1850,2,1,44.47,0
16754,3270.84,21,105,4,0,54.1,0
16755,5976.95,13,2794,5,1,14.91,0
16756,977.19,17,919,3,0,27.25,0
16757,3149.18,6,1347,2,2,15.4,0
16758,184.76,7,2458,3,1,33.11,0
16759,3396.65,3,135,2,0,25.75,0
16760,286.91,3,1596,0,0,24.43,0
16761,579.86,3,696,2,0,8.41,0
16762,3336.07,11,2340,0,2,11.83,0
16763,11392.17,0,466,0,0,11.14,0
16764,1610.63,12,2943,2,3,19.8,1
16765,1609.16,7,2326,5,1,0.94,0
16766,1337.68,19,1115,1,0,16.98,0
16767,10493.82,23,2397,1,0,8.28,0
16768,4172.62,1,334,2,0,8.55,0
16769,1879.82,6,928,2,0,9.7,0
16770,15071.93,7,1115,1,0,8.62,0
16771,2546.39,8,883,1,0,1.16,0
16772,1426.35,15,2728,0,2,32.67,0
16773,1812.05,13,1975,1,0,33.38,0
16774,17523.44,21,841,1,0,14.71,0
16775,8996.97,21,1121,4,1,6.87,1
16776,2571.9,17,412,2,1,18.07,0
16777,945.56,9,187,1,0,40.43,0
16778,654.36,18,2235,2,0,15.43,0
16779,1112.98,22,1087,1,0,15.07,0
16780,502.51,2,2984,0,0,51.47,0
16781,1787.09,1,292,3,0,37.57,0
16782,403.14,13,2022,1,0,29.46,0
16783,1594.45,19,887,4,0,4.03,0
16784,8996.86,1,303,2,1,28.25,1
16785,922.39,8,2230,0,0,31.31,0
16786,16.13,2,425,2,0,29.33,0
16787,824.24,12,43,3,1,37.84,0
16788,4539.81,9,2369,1,0,34.28,0
16789,14924.01,20,2910,1,0,44.91,0
16790,1814.43,18,2716,2,0,18.84,0
16791,1252.02,21,341,3,3,9.73,0
16792,1202.77,0,195,2,0,17.64,0
16793,4426.7,9,2688,2,0,5.57,0
16794,128.9,5,159,4,0,5.56,0
16795,2081.2,4,2170,3,2,36.74,0
16796,4139.95,17,1709,2,0,3.58,0
16797,3705.31,13,488,0,0,22.7,0
16798,3181.19,12,2230,1,0,16.81,0
16799,2011.37,1,297,1,1,63.0,0
16800,2653.48,19,2467,0,1,28.41,0
16801,564.63,1,1010,1,2,29.13,0
16802,1237.68,9,592,2,0,14.04,0
16803,4366.99,3,822,2,1,19.01,0
16804,3052.36,8,2056,2,0,39.8,0
16805,1356.92,23,1349,2,3,8.9,0
16806,3812.72,9,2268,1,1,55.11,0
16807,5051.04,8,639,2,0,8.39,0
16808,1256.93,1,859,0,0,0.93,0
16809,1607.9,10,809,0,0,20.63,0
16810,2444.92,2,1743,2,1,19.02,0
16811,2124.08,1,2849,0,1,36.6,0
16812,227.01,15,2317,2,0,43.61,0
16813,1311.74,21,394,2,2,3.43,0
16814,2371.87,15,2424,1,1,32.5,0
16815,593.67,3,842,2,0,33.58,0
16816,598.98,17,1566,3,2,13.55,0
16817,2655.65,1,328,4,2,29.58,0
16818,2953.94,10,1969,2,0,20.02,0
16819,6753.09,3,2875,5,0,17.24,0
16820,4500.64,2,2030,2,0,44.28,0
16821,86.09,3,833,3,1,29.5,0
16822,1303.27,4,2890,2,0,32.18,0
16823,101.42,3,2388,1,1,30.58,1
16824,957.11,21,1268,3,0,23.24,0
16825,3635.66,0,555,1,0,44.53,0
16826,10560.24,9,1901,3,1,50.19,0
16827,1651.66,21,18,1,0,23.94,0
16828,14029.99,5,2134,0,0,10.7,0
16829,1110.56,17,2684,1,0,9.26,0
16830,9117.83,2,1186,2,0,1.58,0
16831,6928.54,2,489,3,1,30.06,0
16832,3478.81,4,2186,1,1,0.16,0
16833,4941.22,14,2589,1,0,38.51,0
16834,1530.26,9,1299,2,0,35.49,0
16835,1039.71,4,1985,1,0,3.49,0
16836,192.85,22,308,4,0,19.25,0
16837,3134.25,19,873,0,2,24.34,0
16838,1375.63,13,1952,1,1,6.03,0
16839,312.4,16,1510,1,2,7.81,0
16840,1978.6,15,1559,0,0,21.93,0
16841,1864.73,9,1756,1,0,23.2,1
16842,2761.76,6,2479,0,0,44.67,0
16843,10348.75,2,979,2,1,63.44,0
16844,430.14,17,327,1,0,12.23,0
16845,3239.31,1,2610,2,0,17.15,0
16846,449.56,15,1236,1,0,10.76,0
16847,312.04,19,456,3,0,14.76,0
16848,3719.64,21,1553,1,0,25.12,0
16849,2578.85,3,2366,2,3,17.56,0
16850,3386.71,9,694,2,0,7.28,0
16851,1154.6,7,2628,2,0,2.05,0
16852,1831.16,4,488,4,3,31.69,1
16853,17195.89,11,1164,1,1,4.01,0
16854,3529.25,1,312,1,0,17.96,1
16855,2956.25,22,973,2,1,0.3,0
16856,4660.17,2,1375,1,1,32.19,0
16857,4048.03,6,1358,1,0,44.69,0
16858,6015.67,1,1684,2,0,11.88,0
16859,1752.92,19,2718,2,1,4.73,0
16860,3872.24,13,2712,1,0,56.2,0
16861,2529.98,5,1592,3,0,3.98,0
16862,360.22,2,1666,3,1,17.21,0
16863,1000.01,17,1038,2,0,34.19,0
16864,1222.73,11,1381,1,1,8.33,0
16865,1595.99,5,1324,2,1,15.89,0
16866,5965.56,5,2687,1,0,11.11,0
16867,2127.27,15,1278,4,0,5.65,0
16868,292.64,2,9,2,0,34.08,0
16869,2513.79,4,2593,1,0,1.89,0
16870,1872.29,11,1160,2,0,1.76,0
16871,3763.89,15,2952,2,1,62.14,0
16872,2.89,2,2899,1,1,9.59,0
16873,212.19,14,2392,2,1,15.08,0
16874,7128.92,17,2447,0,0,20.44,0
16875,3538.16,22,2514,3,1,54.38,0
16876,614.6,8,2133,1,0,26.13,0
16877,7257.48,16,1471,3,0,10.62,0
16878,3360.99,13,1600,1,0,4.43,0
16879,6580.4,19,1157,4,0,53.95,0
16880,4654.35,16,2336,2,0,3.6,0
16881,73.63,19,905,2,2,13.15,0
16882,1992.91,1,126,3,1,22.98,0
16883,2958.36,11,435,2,0,1.47,0
16884,1205.04,18,2576,1,2,43.32,0
16885,7576.43,22,2993,4,0,4.52,1
16886,4699.67,10,1773,2,2,21.49,0
16887,846.13,14,1425,1,2,8.86,0
16888,1148.14,21,1647,1,0,26.86,0
16889,2257.16,6,1498,4,0,19.36,0
16890,36.46,11,2068,2,1,1.4,0
16891,4056.58,9,597,1,0,30.26,0
16892,4305.67,5,1837,1,0,16.81,0
16893,1907.46,20,2968,3,1,39.34,0
16894,6798.84,2,1867,1,1,8.2,0
16895,4927.31,4,1597,2,0,18.92,0
16896,67.99,12,546,3,0,7.27,0
16897,1792.15,20,1482,4,1,22.89,0
16898,1332.47,12,1504,0,0,7.95,0
16899,306.15,0,1061,1,0,25.21,0
16900,2429.56,12,33,1,0,22.84,0
16901,5934.25,15,93,3,1,17.04,0
16902,4273.19,21,176,0,1,1.97,0
16903,366.61,2,1205,1,1,32.44,0
16904,6315.28,20,1125,0,1,12.41,0
16905,5933.19,3,912,1,1,17.78,0
16906,3441.64,0,1549,2,0,2.08,0
16907,1043.08,16,2656,2,1,21.54,0
16908,694.79,13,738,0,0,1.94,0
16909,1603.09,8,166,1,0,2.46,0
16910,4640.59,22,2097,4,0,49.69,0
16911,639.06,14,421,3,0,5.67,0
16912,153.74,0,15,2,0,10.92,0
16913,8022.94,20,1687,0,1,19.8,0
16914,1896.42,13,2218,3,0,22.67,0
16915,1249.88,19,242,2,0,19.56,0
16916,1170.59,21,1114,1,0,24.14,0
16917,2691.1,3,1991,1,1,43.45,0
16918,4271.56,4,2197,3,0,59.74,1
16919,2296.27,4,32,3,0,34.28,0
16920,3605.51,15,1670,2,1,3.98,0
16921,2269.09,5,788,4,2,28.4,0
16922,1099.66,16,2950,3,1,18.94,0
16923,12254.59,3,499,2,0,18.65,0
16924,3110.65,11,2702,3,0,0.09,0
16925,51.62,5,574,3,0,28.67,0
16926,6695.51,7,586,1,0,8.32,0
16927,3140.24,17,607,1,0,24.36,1
16928,44.86,5,717,2,2,25.8,0
16929,1812.79,17,635,1,2,5.83,0
16930,1501.68,9,54,3,0,37.59,0
16931,1055.58,17,1138,4,0,2.76,0
16932,4162.52,15,1339,1,1,9.67,0
16933,273.81,4,2155,1,0,40.05,0
16934,3052.08,6,1467,3,1,27.21,0
16935,983.18,19,2421,1,0,2.07,0
16936,1056.2,19,1218,1,2,21.3,0
16937,6666.72,1,6,3,0,1.05,1
16938,6382.65,8,378,4,1,6.01,0
16939,4183.01,1,2975,0,0,41.09,0
16940,3143.58,17,1098,3,0,48.34,0
16941,1830.01,14,2480,1,0,35.28,0
16942,1727.03,3,935,3,1,36.84,0
16943,6414.89,11,417,6,0,15.12,0
16944,6387.83,22,473,0,0,24.35,0
16945,6341.92,7,1422,0,1,12.72,0
16946,7080.85,21,122,3,0,29.04,0
16947,804.45,10,796,1,0,51.92,0
16948,4759.9,10,1815,6,2,6.92,0
16949,7337.86,4,675,4,1,0.84,0
16950,1250.45,20,2174,0,2,44.07,0
16951,861.5,18,538,2,0,40.1,0
16952,3404.26,0,1789,4,0,13.98,0
16953,6869.84,9,482,2,0,13.84,0
16954,1374.09,20,2869,3,1,27.8,0
16955,576.39,21,1473,0,0,6.96,0
16956,141.84,15,2280,2,0,11.75,0
16957,1092.7,1,2453,2,0,2.56,1
16958,11592.21,14,2148,2,0,28.6,0
16959,191.99,7,120,1,0,12.15,0
16960,3565.39,4,2214,2,0,4.24,1
16961,866.77,0,299,2,2,9.6,0
16962,3199.58,0,1230,1,1,29.17,0
16963,1680.23,3,2548,1,0,51.66,0
16964,1555.92,9,2918,4,0,7.67,0
16965,563.47,10,994,3,1,1.21,0
16966,4840.32,9,317,0,0,37.31,0
16967,912.75,19,1364,4,0,40.02,0
16968,215.66,4,2092,4,0,5.02,0
16969,108.26,3,2687,3,0,3.75,0
16970,3593.88,8,1180,1,0,11.11,0
16971,5251.25,15,2277,2,0,14.93,0
16972,1562.05,13,1861,1,3,16.45,0
16973,2211.64,9,2576,1,1,14.7,0
16974,5274.53,4,2256,0,0,3.21,0
16975,407.61,1,718,3,0,49.85,0
16976,4498.13,2,2628,2,1,4.89,0
16977,3859.95,16,2762,1,1,35.28,0
16978,209.39,17,2500,1,0,25.3,0
16979,240.9,7,93,0,1,58.86,0
16980,7697.09,12,910,0,0,7.98,0
16981,790.54,11,2039,6,0,3.75,0
16982,31.9,17,2632,2,0,9.54,0
16983,1544.36,22,103,2,0,31.86,0
16984,37.83,21,932,2,1,26.66,0
16985,656.06,14,2287,2,0,7.84,0
16986,748.43,18,473,2,1,22.42,0
16987,334.49,21,598,6,1,1.35,0
16988,6.83,3,909,2,0,17.83,0
16989,2824.94,21,2542,4,1,36.33,0
16990,3380.84,23,2944,1,1,21.77,0
16991,1548.36,14,1027,3,2,16.84,1
16992,352.36,7,2952,2,1,25.03,0
16993,139.35,12,2443,1,1,31.84,0
16994,960.36,18,57,4,1,20.19,0
16995,7856.54,10,1360,2,2,18.04,0
16996,815.51,17,1324,4,0,20.84,1
16997,123.33,11,2020,1,0,27.4,0
16998,3499.06,11,2427,4,1,17.27,0
16999,3844.72,18,1254,2,2,26.18,0
17000,1568.5,22,86,3,0,50.73,0
17001,7818.0,17,1140,2,0,30.96,0
17002,8394.8,5,2359,1,0,3.65,0
17003,276.56,23,3,2,0,35.47,0
17004,28.01,13,2469,4,0,25.57,0
17005,2351.47,13,2321,3,1,27.13,0
17006,9305.65,20,201,3,0,23.61,0
17007,7879.17,22,1221,1,0,7.02,0
17008,14323.36,11,628,2,0,35.25,0
17009,3809.1,16,2490,1,0,15.58,0
17010,1511.26,17,1758,1,0,41.39,0
17011,6643.82,0,1546,3,0,28.11,0
17012,2592.03,2,2982,1,0,0.11,0
17013,4972.02,1,1592,0,2,17.39,0
17014,5338.93,10,1722,0,0,17.73,0
17015,4564.65,14,986,3,0,14.57,0
17016,2280.67,7,1853,1,1,17.39,0
17017,3932.17,8,1521,1,2,0.45,0
17018,1504.5,14,178,2,0,5.62,0
17019,1574.92,2,1635,5,0,10.27,0
17020,489.5,10,590,2,0,16.78,0
17021,5941.27,14,1698,2,0,33.52,0
17022,2499.21,2,913,4,0,46.65,0
17023,478.44,13,2720,1,1,23.91,0
17024,764.29,17,284,1,1,63.85,0
17025,1842.0,9,2408,1,1,3.18,0
17026,526.32,17,240,2,1,12.47,0
17027,1773.78,4,1466,4,0,30.38,0
17028,1490.56,7,2602,1,1,0.81,0
17029,6766.99,0,2098,1,1,13.95,0
17030,4559.96,8,797,2,1,19.65,0
17031,5908.22,15,2961,1,0,3.54,0
17032,4952.79,12,2523,2,1,14.18,0
17033,345.71,19,659,3,0,26.9,0
17034,3425.47,20,2511,3,2,53.59,0
17035,1551.02,12,1212,2,1,10.88,0
17036,3190.85,8,1235,4,0,22.74,0
17037,1016.49,14,2044,0,1,5.45,0
17038,2969.69,5,1324,3,0,22.54,0
17039,785.39,0,2178,0,2,7.34,0
17040,1470.31,9,2767,0,0,5.94,0
17041,1749.05,5,985,4,0,18.97,0
17042,754.38,23,577,1,0,40.13,0
17043,1098.37,8,714,1,0,0.37,0
17044,1078.03,6,1235,2,1,9.76,0
17045,671.09,16,20,3,0,11.0,0
17046,2712.09,1,1122,3,3,11.68,1
17047,1599.06,2,1862,3,2,2.09,0
17048,2531.55,22,517,1,0,17.14,0
17049,1576.66,9,454,0,2,15.55,0
17050,10213.77,23,1356,2,0,22.39,0
17051,1550.15,10,1011,4,0,29.17,0
17052,404.19,12,2460,3,1,44.16,0
17053,1367.82,3,1342,2,1,7.55,0
17054,454.74,17,1385,4,0,10.28,0
17055,338.2,10,1879,4,2,3.31,0
17056,853.21,9,2396,1,0,43.02,0
17057,649.24,0,1574,3,1,14.93,0
17058,1596.43,5,2044,1,0,6.93,0
17059,4057.34,18,1552,2,0,44.43,0
17060,296.11,0,665,3,1,3.18,0
17061,2734.03,8,674,1,1,37.0,0
17062,5207.09,11,1853,1,1,22.53,0
17063,363.67,1,980,1,2,14.21,0
17064,1099.23,6,908,3,0,45.66,0
17065,2684.25,21,592,0,0,21.63,0
17066,288.76,19,1385,2,1,35.68,0
17067,6490.78,21,2457,2,0,6.35,0
17068,3307.51,9,1470,2,0,43.99,0
17069,483.16,5,911,0,0,28.23,0
17070,1222.99,2,1320,3,0,8.11,0
17071,2278.78,20,2203,2,1,5.76,0
17072,1039.16,4,2152,2,0,25.83,0
17073,1677.94,12,928,2,2,46.8,0
17074,14515.74,1,1145,1,0,8.43,0
17075,1680.14,0,573,1,0,8.04,1
17076,5234.27,19,1783,3,0,1.96,0
17077,6583.47,12,753,2,0,35.0,0
17078,7727.42,22,2529,2,1,20.21,0
17079,8087.9,19,372,3,0,9.19,0
17080,1376.24,14,647,2,0,20.31,0
17081,357.97,3,1989,1,0,21.78,0
17082,2930.97,9,643,3,1,9.52,0
17083,1042.2,19,569,0,0,21.07,0
17084,3323.88,4,109,1,1,15.88,1
17085,6958.92,9,357,0,1,50.92,0
17086,2685.96,13,1901,3,0,0.04,0
17087,6980.26,17,725,3,0,17.26,0
17088,1589.53,3,1472,1,1,1.17,0
17089,1113.08,21,987,1,0,20.74,0
17090,2910.59,18,722,4,1,21.01,0
17091,1458.74,12,1567,1,0,47.28,0
17092,6155.62,19,860,0,1,8.3,0
17093,5335.28,15,21,4,1,40.94,1
17094,3158.65,12,907,2,1,11.49,0
17095,615.49,4,1454,1,1,4.75,0
17096,285.7,1,883,0,1,6.55,0
17097,1836.65,3,945,1,0,9.67,0
17098,1734.1,18,643,5,1,27.54,0
17099,4137.46,16,185,1,0,16.12,0
17100,546.88,9,2178,2,1,23.37,0
17101,2142.1,11,32,2,1,78.15,0
17102,1046.97,5,620,2,1,0.31,0
17103,641.83,1,1713,2,0,29.29,0
17104,11225.05,3,2751,0,0,38.88,0
17105,8750.83,18,200,4,1,47.26,0
17106,3682.76,3,2362,2,0,19.77,0
17107,612.72,7,2634,5,0,41.04,0
17108,592.61,7,867,2,0,32.69,0
17109,1933.75,11,2536,2,0,17.61,0
17110,621.95,7,2005,2,1,28.01,0
17111,4558.24,19,1996,3,0,22.09,0
17112,1020.47,2,2473,0,2,29.66,0
17113,8420.95,1,9,2,0,4.61,0
17114,5708.69,1,2647,3,0,47.04,0
17115,14903.43,0,753,3,2,6.35,0
17116,5402.88,22,2383,3,0,14.87,1
17117,16628.91,20,1400,2,1,0.65,0
17118,1346.6,13,408,1,0,21.22,0
17119,4480.32,12,599,4,0,47.66,0
17120,12313.72,5,1395,0,0,35.18,0
17121,1737.5,12,2931,4,1,27.84,0
17122,2981.51,22,2774,2,2,17.14,0
17123,976.69,8,2868,4,0,2.25,0
17124,5923.3,15,263,1,0,49.1,0
17125,212.15,16,1510,1,0,13.58,0
17126,437.7,11,2457,2,1,3.56,0
17127,1340.91,9,11,0,0,38.49,0
17128,2600.47,23,1842,1,1,9.82,0
17129,742.17,18,2547,4,1,13.58,0
17130,4082.79,4,930,2,1,36.79,0
17131,14216.95,0,1171,0,0,35.73,0
17132,59.05,11,2978,3,2,43.31,0
17133,4032.72,6,560,2,1,5.83,0
17134,1631.26,23,960,1,3,1.3,1
17135,309.95,2,1578,2,0,35.38,0
17136,1983.25,20,2571,1,0,21.58,0
17137,721.71,14,1907,2,2,5.63,0
17138,1139.35,17,310,2,0,23.0,0
17139,3160.49,9,1358,1,1,42.52,0
17140,2226.8,12,1187,2,2,22.65,0
17141,608.49,14,1180,1,2,30.26,0
17142,244.67,7,1819,0,0,0.85,0
17143,6010.96,0,485,1,0,13.65,0
17144,1571.8,19,1212,1,1,43.07,0
17145,184.02,11,803,1,0,45.57,0
17146,2392.53,21,2517,3,1,3.36,0
17147,3898.84,22,428,2,0,30.13,0
17148,43.85,2,2745,4,1,17.68,0
17149,224.55,14,2044,2,0,33.06,0
17150,1730.67,13,1724,0,0,23.37,0
17151,5428.25,22,1754,3,0,1.33,0
17152,2630.7,10,240,1,0,13.18,0
17153,6248.49,11,725,1,1,15.71,0
17154,816.94,21,1929,2,1,21.61,0
17155,495.29,20,1713,3,1,22.95,0
17156,2270.76,2,513,1,0,26.99,0
17157,1751.16,0,2358,1,1,7.81,0
17158,356.63,5,2269,0,0,29.78,0
17159,2861.37,2,2869,4,1,28.24,0
17160,2353.24,20,1316,4,0,19.82,0
17161,518.87,15,2243,2,0,42.04,0
17162,2396.47,1,1667,2,1,25.61,0
17163,1271.35,21,304,1,0,10.24,0
17164,9972.22,23,2560,2,1,26.59,0
17165,9346.46,1,639,3,0,0.38,1
17166,796.62,4,1008,1,2,5.8,0
17167,512.64,2,2766,2,1,26.7,1
17168,1901.48,3,1601,1,0,21.79,0
17169,1744.97,15,2565,2,0,33.53,0
17170,2217.54,17,2785,2,0,28.91,0
17171,5158.04,14,99,3,0,29.05,0
17172,5040.19,12,2578,1,0,6.42,0
17173,4818.89,15,2592,2,1,34.36,0
17174,1304.76,13,838,1,0,12.03,0
17175,9827.38,10,1008,3,0,17.34,0
17176,2878.11,4,620,3,0,37.57,0
17177,3822.7,6,2802,2,2,4.42,0
17178,156.95,15,505,2,0,16.1,0
17179,18350.22,17,1458,0,0,35.83,0
17180,5952.0,18,637,2,0,45.38,0
17181,3555.54,2,566,2,1,14.05,0
17182,1164.81,12,2605,2,0,34.63,0
17183,3078.16,16,2952,1,1,26.94,0
17184,331.3,9,2651,4,1,44.35,0
17185,1497.7,16,1506,2,0,65.84,0
17186,2325.01,13,904,3,2,35.91,0
17187,840.46,15,344,2,0,39.01,0
17188,195.53,2,1172,0,0,1.32,0
17189,8518.8,4,2484,2,0,18.98,0
17190,1457.48,9,789,0,0,2.19,0
17191,313.95,0,165,3,0,31.94,0
17192,3324.81,0,1003,0,1,13.78,0
17193,7426.5,14,1379,2,1,4.23,0
17194,10110.33,7,2334,4,1,7.53,0
17195,9217.05,17,2313,3,0,18.45,0
17196,506.34,22,609,1,1,21.56,0
17197,7948.52,7,2880,1,1,8.33,0
17198,107.57,22,300,4,0,25.72,0
17199,2896.45,6,587,2,0,35.89,0
17200,3.81,8,1792,5,1,40.96,0
17201,1221.65,11,2456,5,0,4.19,0
17202,3962.27,21,2566,2,0,32.01,0
17203,7733.14,16,1557,0,2,6.6,0
17204,9588.82,12,2510,1,1,19.67,0
17205,1057.86,6,520,2,1,59.2,0
17206,3692.56,15,2193,1,0,30.45,0
17207,2583.52,22,1057,1,1,34.29,0
17208,705.64,3,2011,4,0,49.3,0
17209,1094.53,21,2269,3,0,9.0,0
17210,1963.22,6,2798,0,0,5.01,0
17211,530.33,15,1691,1,0,2.16,0
17212,1674.23,10,2336,3,0,2.02,0
17213,2532.59,2,1397,2,0,12.59,1
17214,902.03,6,2146,0,0,17.94,0
17215,1375.66,4,169,1,1,16.55,0
17216,1252.36,3,403,5,0,14.11,0
17217,1162.86,8,2734,0,0,24.05,1
17218,6557.33,0,1589,2,1,14.01,0
17219,1944.41,11,671,0,1,24.39,0
17220,8474.62,22,1753,5,0,10.16,0
17221,9612.53,12,1200,2,0,20.04,0
17222,2920.23,5,1766,3,1,0.57,0
17223,7800.14,14,903,2,1,39.31,0
17224,548.6,11,261,2,2,6.01,0
17225,7792.96,4,1999,2,0,1.82,0
17226,140.83,5,1146,3,1,12.53,0
17227,5644.69,10,1415,3,0,0.7,0
17228,950.46,7,1020,1,0,29.21,0
17229,480.49,15,1497,2,0,18.15,0
17230,1307.63,21,1607,1,0,3.99,0
17231,7177.75,10,1581,2,0,0.79,0
17232,594.97,19,1923,2,1,29.69,0
17233,979.78,13,1066,3,1,19.84,0
17234,3039.25,16,1808,0,0,17.93,0
17235,1696.44,16,1203,1,0,16.69,0
17236,409.47,18,1745,0,0,1.73,0
17237,4679.93,5,675,4,1,6.99,0
17238,1526.33,8,2367,5,1,17.71,0
17239,91.05,9,2901,1,2,25.97,0
17240,9453.11,11,493,1,0,38.6,0
17241,1755.29,0,1257,1,2,10.5,0
17242,410.12,13,2562,3,0,12.74,0
17243,6752.13,4,1290,3,0,45.76,0
17244,8555.13,0,1693,1,1,16.78,0
17245,176.11,18,531,6,0,34.29,0
17246,2551.34,18,1716,1,0,29.44,0
17247,1818.04,10,1570,0,0,17.42,0
17248,1068.64,17,1368,0,0,23.91,0
17249,5629.41,3,586,3,1,31.94,0
17250,1996.4,21,223,1,0,45.09,0
17251,1800.86,13,518,2,1,21.24,0
17252,5589.12,14,1712,1,0,33.4,0
17253,3033.81,22,2017,1,0,41.23,0
17254,735.54,5,2447,2,0,18.05,0
17255,1419.15,7,1309,0,0,67.54,0
17256,791.88,22,90,2,0,20.32,0
17257,1436.09,19,1806,3,1,15.55,0
17258,1047.02,18,883,3,0,1.68,0
17259,4500.62,8,2806,3,0,23.55,0
17260,5709.57,8,568,3,1,5.07,0
17261,1064.49,2,537,1,0,5.73,0
17262,1993.67,18,452,0,0,2.54,0
17263,2370.97,9,1791,3,0,5.81,0
17264,4508.75,21,1521,4,0,20.96,0
17265,380.11,0,763,4,0,11.0,1
17266,1448.28,4,803,3,1,37.63,0
